label,sentence
7,高速道路の橋梁の塗装作業用の足場を解体するため、車輌積載形トラッククレーン車を作業箇所へ移動するため後進させたていて付近の作業者を左後輪で轢いた。
5,チェーンソーで伐倒作業中に、伐倒した杉(樹高約15．6m)に身体を挟まれた。
4,鉄板2枚を積み込んだ小型移動式クレーンを傾斜地に停車したところ後退しはじめたので、後方から押さえたが支えきれず、道路脇の側溝に車の左後輪が脱輪し、右後輪が地山に乗り上げた衝撃で積んでいた鉄板2枚で頚部及び肩付近を強打された。
17,バイクで走行中、信号のない交差点で出会い頭に自動車と衝突した。
12,屑ガラスの入った吊り荷(約1．7t)をテルハ(定格荷重2t)で吊っているときに吊りチェーンが破断したため、荷が苛性ソーダ入りの湯(80～100度)の入った水槽に落ち、飛んだ湯を浴びて火傷及び熱傷を負った。
17,4tトラックに荷物を積んで会社に向けて国道を走行中、前方道路清掃作業中のタンクローリー車に追突した。
1,ローラー(機体重量2．3t)での整地作業で、バックしたときに4m下の小川にローラーとともに転落した。
7,市場内の清掃作業で、市場内の道路を横断しようとしたときに貨物車にはねられた。
17,石材店に注文品を取りに行くため小型トラック(750kg)で走行中、中央線を越えたため対向の大型トラックを正面衝突した。
12,船右舷の船倉に海水が浸入していたので、確認するために、船倉へ降りる途中で意識を失い、船倉に転落した。
17,新聞配達で道路脇に自転車を置いて歩いて配達し、戻るため国道を横断中に乗用車にはねられた。
17,高速自動車道を大型トラックで走行中、大型トラックに追突した。
17,ミニバイクで新聞を配達中、市道交差点で大型トラックと出会い頭に衝突した。
7,ヤットコ(杭と杭をジョイントするための鋼管)をバックホーを用いてトラックに積込んでいるときに操作レバーを間違えて旋回させたため、合図者がバケットとトラックとの間に挟まれた。
1,中甲板から船底に降りる通路(約70cm)を通行中、誤ってタラップ口から6m46cm下の船底に墜落した。
17,普通貨物自動車で国道を走行中、対向車線に進入していまい、対向の大型貨物自動車と正面衝突した。
12,2階の仕込室で醪の採取・分析作業中に醪タンク内で倒れた。
17,移動式発電機の移動電線をダンプトラックの運行経路の石積側に沿って這わせる作業中、発電機の方向から後進してきたダンプトラックの左後輪に轢かれた。
1,道路下から鋼製ロードマット(600kg)を移動式クレーン(2．5t)でトラックに積込むためクレーンの巻上げ旋回を行ったところ、合図者の襟にフックが引っかかって宙づりになり、5m下に墜落した。
1,病院内の階段を1階から2階へ移動中、バランスを崩して階段途中の踊り場に転落した。
2,フォークリフトの運転中にフォークリフトが転倒し、フォークリフトと地面との間に挟まれた。
2,ゴルフ場で、運転中のバンカーレーキ(バンカー砂ならし専用車両)と共にバランスを崩してバンカー内に転落し、バンカーレーキの端部に頭部を圧迫された。
7,消波ブロックの布設作業中、台船上に設置されたクレーン旋回体とキャタピラの間に上半身を挟まれた。
10,いけすの筏に船から渡っていたときに、船が筏から離れて行ったので、引き戻そうと海へ飛び込み溺れた。
1,脚立に乗って柱を清掃し、脚立から降りる途中で足を滑らせ転落した。
6,鉄板を移動式クレーン車に積込むときに、鉄板の穴にワイヤーを通し、このワイヤーに“しの”を差し込んで止める一本吊りで玉掛していたため、“しの”が抜けた拍子に倒れた鉄板に当たり、鉄板と共に地面(コンクリート)に落ちた。
17,雨のため作業を中断して会社所有の乗用車で国道を走行中、道路脇の立木に衝突した。
1,6Fベランダで排水管の水漏れ箇所修繕作業中に2Fの屋根に墜落した。
7,ロール機の巻取り準備作業中、右手がロール部に巻き込まれた。
17,4tトラックを運転し帰路途中、左カーブで対向車線にはみ出し、対向の大型トレーラーと衝突した。
1,擁壁とシートパイルの間を通ってボックスカルバート付近へ行こうとしたときに切りばりから墜落した。
17,4tトラックで国道を走行中、対向のタンクローリーと正面衝突した。
1,高さ6．18mのローリングタワー上で塗装作業中に墜落した。
18,原付バイクに乗って夕刊を配達する途中、無人警報機・遮断機が無い踏切において普通列車に跳ねられた。
4,ブル・ドーザの走行経路上の立木の伐採作業で、ブル・ドーザで立木を押し倒したところ、予定していた伐倒方向とは違う方向に倒れ、土場で玉切り作業中の者の背中に当たった。
1,防雪柵設置工事に使用した足場の解体作業中、足を滑らせて尾根から約42m下の河原に転落した。
